,fsq_id,categorias,nome,lat,lon,endereco,cidade,bairro,cat_nome,cat_id,cat_sup
71,52afa1fa498e6d8de24d6609,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}, {'id': 13338, 'name': 'Seafood Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}]",Sushi do Carnero,-30.21056,-51.184351,"Avenida Heitor Vieira, 335, Porto Alegre, RS, 91780-000",Porto Alegre,,Sushi Restaurant,13276,Food
72,4fc5397ee4b0d6790eda90d3,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Supermercado Loro,-30.210637,-51.184106,"Avenida Heitor Vieira, 904, Porto Alegre, RS, 91780-000",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
73,590f324c28374e10e45f50c8,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]",Terminal 4:20,-30.211823,-51.178812,"Porto Alegre, RS, 91780-110",Porto Alegre,,Plaza,16041,Professional & Other Places
74,55d5bebe498e59ffa405be05,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado e Padaria Macedo,-30.211634,-51.181351,,,,Grocery Store / Supermarket,17069,Residences
75,503ccca1e4b089d236188009,"[{'id': 11117, 'name': 'Lottery Retailer', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/financial_', 'suffix': '.png'}}]",Casa Lotérica Loteria Sorte Certa,-30.21104,-51.1817,"Rua Doutor Cecílio Monza, 11050, Porto Alegre, RS, 91780-060",Porto Alegre,,Lottery Retailer,11117,Colleges & Universities
76,53d41908498e61807ebba179,"[{'id': 17029, 'name': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}}]",Armazém Belém,-30.211063,-51.181763,"Dr. Cecílio Monza, 11029, Porto Alegre, RS",Porto Alegre,,Convenience Store,17029,Residences
77,527d2cdc11d29e949c706c62,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",Sorveteria & Café Botekas,-30.210824,-51.182588,,,,Ice Cream Parlor,13046,Food
78,52b9cbaf498e21c426757ce5,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Santo Bar,-30.210632,-51.183174,,,,Bar,13003,Food
79,50006f64e4b06407f63ed94b,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",Boteka's,-30.210722,-51.183115,"Avenida Heitor Vieira, Porto Alegre, RS",Porto Alegre,,Beer Bar,13006,Food
80,5092725ee4b0605c1d0fc32c,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Belém Velho,-30.115525,-51.179189,"Rua Major Tito, 848, Porto Alegre, RS, 91712-230",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
81,57f6ede8498e2bb7c4f964fd,"[{'id': 13030, 'name': 'Buffet', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Recanto das Figueiras,-30.114456,-51.179456,"Rua Major Tito, 371, Porto Alegre, RS, 91712-230",Porto Alegre,,Buffet,13030,Food
82,578bb7f5498edb97412e571d,"[{'id': 12003, 'name': 'Cemetery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/cemetery_', 'suffix': '.png'}}]",Cemitério Belém Velho,-30.11664,-51.181035,,,,Cemetery,12003,Events
83,52bb40a4498ee6a3f48fbc20,"[{'id': 16020, 'name': 'Historic and Protected Site', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_', 'suffix': '.png'}}]",Praça do Belém,-30.11359,-51.17967,,,,Historic and Protected Site,16020,Professional & Other Places
84,4f6c9b7ce4b068929eaf5682,"[{'id': 16014, 'name': 'Farm', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}}]",Recanto do Borgheti,-30.114834,-51.176677,,,,Farm,16014,Professional & Other Places
85,5569ffa9498e742234137a4c,"[{'id': 11065, 'name': 'Body Piercing Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/piercing_', 'suffix': '.png'}}]",Jack Tatto,-30.114781,-51.185244,,,,Body Piercing Shop,11065,Colleges & Universities
86,53d52b35498e9fe820aabd53,"[{'id': 16014, 'name': 'Farm', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}}]",Sociedade Floresta Aurora,-30.117119,-51.172946,,,,Farm,16014,Professional & Other Places
87,56fd1dc1498eeb55cf142387,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Max Filial,-30.113355,-51.185746,"Porto Alegre, RS",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
88,50931707e4b0147d2c805654,"[{'id': 17006, 'name': 'Car Dealership', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Paulinho Automoveis,-30.10958,-51.180106,,,,Car Dealership,17006,Residences
89,5653628c498ee09c31a379ac,"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Sanduicheria Flor de Primavera,-30.02366,-51.172922,"Rua Erasto Roxo de Araújo Corrêa, 12, Porto Alegre, RS, 91340-180",Porto Alegre,,Bistro,13027,Food
90,559c339d498ecb9764cd99a2,"[{'id': 13048, 'name': 'Pie Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pieshop_', 'suffix': '.png'}}]",Caramello Bolos Caseiros,-30.022643,-51.174557,"Avenida Anita Garibaldi, 2137, Porto Alegre, RS, 90480-201",Porto Alegre,Boa Vista,Pie Shop,13048,Food
91,4ca77e75b0b8236a1a06aae6,"[{'id': 17035, 'name': 'Drugstore', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}}]",Panvel,-30.023204,-51.175946,"Rua Anita Garibaldi, 2099 (Loja: 02), Porto Alegre, RS, 90480-201",Porto Alegre,,Drugstore,17035,Residences
92,52d54afa498e92455033bc0a,"[{'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}, {'id': 13263, 'name': 'Japanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}]",Temakeria Yoi Yatai,-30.02701,-51.174485,"Rua Tomaz Gonzaga, 610 (R. Tomás Gonzaga), Porto Alegre, RS, 91340-480",Porto Alegre,Boa Vista,Asian Restaurant,13072,Food
93,4e01f6befa764068a36e1447,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Croasonho Café,-30.022529,-51.172565,"Rua General Iba Mesquita Ilha Moreira, 305 (Av. Mal. Andréa), Porto Alegre, RS, 91340-190",Porto Alegre,,Café,13034,Food
94,55c113be498e57efd941ddf3,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",Pão Santo Padaria Artesanal,-30.027077,-51.174364,"Avenida Carlos Gomes,777, Porto Alegre, RS, 90480-003",Porto Alegre,Boa Vista,Bakery,13002,Food
95,581a5eea20e2867be711d5b4,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",Madero Container - Anita Garibaldi,-30.022102,-51.172921,"Rua Anita Garibaldi, 2303, Porto Alegre, RS, 90480-201",Porto Alegre,,Burger Joint,13031,Food
96,4eb04e1ecc21adeaf79cef92,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Via da Beleza,-30.022505,-51.174179,"Rua Anita Garibaldi, 2177, Porto Alegre, RS, 90480-200",Porto Alegre,,Hair Salon,11064,Colleges & Universities
97,520d62d711d27e459b7ecc0d,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Santo Café Bistrô Lounge,-30.022809,-51.17593,"Avenida Anita Garibaldi, 2137, Porto Alegre, RS",Porto Alegre,,Café,13034,Food
98,4d7eaaeacd09224b12894e30,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Minimercado Suliani,-30.022367,-51.173801,"Rua Anita Garibaldi, 2245, Porto Alegre, RS, 90480-201",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
99,51743006e4b07d59d8cd2dda,"[{'id': 16048, 'name': 'Stable', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/stable_', 'suffix': '.png'}}]",Centro Equestre Bevito,-30.207308,-51.129434,RS,,,Stable,16048,Professional & Other Places
100,4da21c507aee548166bccffe,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Quiosque do Kiko,-30.198716,-51.127092,"Avenida Edgar Pires de Castro, 8475, Porto Alegre, RS, 91787-070",Porto Alegre,,Café,13034,Food
101,5505efbf498eded0dc0bb824,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",Duda Lanches,-30.201393,-51.128999,"Edgar Pires de Castro (Lami), Porto Alegre, RS",Porto Alegre,,Burger Joint,13031,Food
102,5b1596d7b9a5a8002c34016e,"[{'id': 16014, 'name': 'Farm', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}}]",Sítio Canto Rural,-30.208242,-51.144936,"Alameda do Jasuino, 200, Porto Alegre, RS, 91787-080",Porto Alegre,"Lami, Porto Alegre, RS",Farm,16014,Professional & Other Places
103,522de23a11d25d87b41e444e,"[{'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Restaurante Século XXI,-30.190288,-51.133211,"Avenida Edgar Pires de Castro, 8517, Porto Alegre, RS, 91787-000",Porto Alegre,,Brazilian Restaurant,13079,Food
104,58888444ec980f1cab1d61bd,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Gomes,-30.197045,-51.128142,,,,Grocery Store / Supermarket,17069,Residences
105,51d4bc07498e668e5237cbbf,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Pizza d'Cone,-30.219879,-51.10962,"Avenida do Lami 6998 Vl Pirituba, Porto Alegre, RS, 91780-467",Porto Alegre,,Pizzeria,13064,Food
106,4fef6007e4b0c3c46ddd3289,"[{'id': 16014, 'name': 'Farm', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}}]",Cabanha La Paloma,-30.195239,-51.131311,RS,,,Farm,16014,Professional & Other Places
107,53c0a91e498eecb3e87eda88,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}]",Sitio Vamo Se Entretar,-30.227813,-51.130733,"Porto Alegre, RS",Porto Alegre,,Night Club,10032,Arts & Entertainment
108,4c13d72cb7b9c928c64baa37,"[{'id': 16000, 'name': 'Landmarks and Outdoors', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}}]",Buena Vista Polo Clube,-30.225984,-51.133168,"Avenida Boa Vista, 2000, Porto Alegre, RS, 91780-660",Porto Alegre,,Landmarks and Outdoors,16000,Professional & Other Places
109,592351fc780eee7403d64b57,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13073, 'name': 'Australian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/australian_', 'suffix': '.png'}}]",Hooroo - Australian Pub,-30.033435,-51.210757,"Rua Fernandes Vieira, 466, Porto Alegre , Brazil (R. Henrique Dias), Porto Alegre, RS, 90035-091",Porto Alegre,Bom Fim,Beer Bar,13006,Food
110,5285065c498e6f29ac03d7b0,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Sambô Sushi,-30.03374,-51.210831,"Rua Fernandes Vieira, 502, Porto Alegre, RS, 90035-090",Porto Alegre,,Sushi Restaurant,13276,Food
111,4fe9b6e5e4b0b581aee3137e,"[{'id': 17065, 'name': ""Farmers' Market"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}}]",Feira Modelo - General João Telles,-30.033626,-51.212503,"Rua General João Telles, Porto Alegre, RS, 90035-120",Porto Alegre,,Farmers' Market,17065,Residences
112,567bfcd4498ee565c8940999,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Chocolatras,-30.032588,-51.210723,"Rua Fernandes Vieira, 360, Porto Alegre, RS, 90035-090",Porto Alegre,Bom Fim,Restaurant,13065,Food
113,4e21c5faa80968cf3e42fda6,"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Sabra Delicatessen In Natura e Congelados,-30.032647,-51.211035,"Rua Fernandes Vieira, 366, Porto Alegre, RS, 90035-090",Porto Alegre,,Deli,13039,Food
114,4d02a33f7ee8a09070a5ef54,"[{'id': 17020, 'name': 'Boutique', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_', 'suffix': '.png'}}]",Calçada do Rock,-30.034091,-51.213019,"Rua General João Telles, 545, Porto Alegre, RS, 90035-121",Porto Alegre,,Boutique,17020,Residences
115,4bf9bd674a67c928db6627cf,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Ocidente,-30.034485,-51.212724,"Avenida Osvaldo Aranha, 960 (R. Gen. João Telles), Porto Alegre, RS, 90035-191",Porto Alegre,,Night Club,10032,Arts & Entertainment
116,51880754498e81820cc74475,"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Piperita,-30.034125,-51.212958,"Rua General João Telles, 522, Porto Alegre, RS, 90035-120",Porto Alegre,,Deli,13039,Food
117,5a4ea2ff58aa7f165a3d1587,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Ciao Pizzeria Napoletana,-30.03209,-51.212255,"Rua General João Telles, 294 (R. Vasco da Gama), Porto Alegre, RS, 90035-120",Porto Alegre,,Pizzeria,13064,Food
118,4ce170852ca4594144c2699e,"[{'id': 11149, 'name': 'Real Estate Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}}]",Nova Marca Imóveis,-30.03316,-51.210001,"Rua Henrique Dias, 241 (Bom Fim), Porto Alegre, RS, 90035-100",Porto Alegre,Bom Fim,Real Estate Agency,11149,Colleges & Universities
119,4b9fa4cdf964a5203a3137e3,"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Espetão Na Brasa,-30.040183,-51.165766,"Avenida Protásio Alves, 4624, Porto Alegre, RS, 91310-000",Porto Alegre,,BBQ Joint,13026,Food
120,4dbef418f7b1ab37dd98cc0d,"[{'id': 18000, 'name': 'Sports and Recreation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_', 'suffix': '.png'}}]",Circo Girassol,-30.042568,-51.161019,"Rua Doutor Sinval Saldanha, 286, Porto Alegre, RS, 91420-410",Porto Alegre,,Sports and Recreation,18000,Shops & Services
121,4f455e83e4b09760270e99d2,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Baronesa Pizzaria,-30.040459,-51.161182,"Protasio Alves, Porto Alegre, RS",Porto Alegre,,Pizzeria,13064,Food
122,4de25357c65b7a3e21171b35,"[{'id': 18047, 'name': 'Tennis Court', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_tennis_', 'suffix': '.png'}}]",Bohrer Tênis Center,-30.041633,-51.159366,"Rua Doutor Murtinho, 137, Porto Alegre, RS, 91420-070",Porto Alegre,,Tennis Court,18047,Shops & Services
123,5290e05211d2e71669adcf3a,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",Clínica Aurélio Boby Tattoo e Piercing,-30.040412,-51.162733,,,,Arts and Entertainment,10000,Arts & Entertainment
124,4ddfa890d4c0935ddd610bbc,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Desa Beauty Cabelo e Estética,-30.037857,-51.160145,"Avenida José Gertum, 594, Porto Alegre, RS, 91330-450",Porto Alegre,Chácara das Pedras,Hair Salon,11064,Colleges & Universities
125,5400bab7498e7fc31b9af037,"[{'id': 11075, 'name': 'Tattoo Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/tattoos_', 'suffix': '.png'}}]",Aurelio Tattoo,-30.040165,-51.162971,,,,Tattoo Parlor,11075,Colleges & Universities
126,4fb65b4ee4b0b94cfc0a125d,"[{'id': 13099, 'name': 'Chinese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",Tele China,-30.040499,-51.167704,"Avenida Protásio Alves, 4402, Porto Alegre, RS, 90410-000",Porto Alegre,,Chinese Restaurant,13099,Food
127,50eef04de4b072e7e08ee857,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",UniSuper,-30.043722,-51.159761,"Rua Patagônia, Porto Alegre, RS",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
128,4e984a970aafaa1ef918719b,"[{'id': 17110, 'name': 'Pet Supplies Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}}]",Pet Shop Scooby Doo,-30.039937,-51.164328,"Avenida Protásio Alves, 4728, Porto Alegre, RS, 90410-004",Porto Alegre,,Pet Supplies Store,17110,Residences
129,547a1743498e1446784c2a8f,"[{'id': 11134, 'name': 'Pet Grooming Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}}, {'id': 17110, 'name': 'Pet Supplies Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}}]",Amora Pet,-30.104835,-51.239792,"Avenida Otto Niemeyer, 2083, Porto Alegre, Porto Alegre, RS",Porto Alegre,,Pet Grooming Service,11134,Colleges & Universities
130,4fa30885e4b065011b7ffbb6,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Country Xis,-30.110009,-51.242113,"Rua Dr Mário Totta, 1781, Porto Alegre, RS",Porto Alegre,,Burger Joint,13031,Food
131,4f135ceee4b0865b0992a4b9,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Shibby Lanches,-30.105074,-51.240299,"Avenida Otto Niemeyer, 1970, Porto Alegre, RS, 91910-001",Porto Alegre,,Burger Joint,13031,Food
132,4fd180bee4b0b89594b1ef8c,"[{'id': 18064, 'name': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}}]",Quadra Esportiva - NEFA,-30.110805,-51.239414,,,,Soccer Field,18064,Shops & Services
133,50d38f60e4b0962b1f0c9d28,"[{'id': 11061, 'name': 'Health and Beauty Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Marcelo&Vanessa Hair Designer,-30.10844,-51.241615,,,,Health and Beauty Service,11061,Colleges & Universities
